GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
148645,21.631268787555587,-0.381394908064002,0.194965288877462,-1.9562195417447523,0.05043929744073783,0.33292940637008517
387509,18.65407929667016,0.279151641304786,0.17977386338771142,1.5527932483864482,0.12047253621057968,0.4553350926538595
11332,1583.3458930277404,0.054961903976706146,0.048230427916573185,1.1395690718684222,0.2544658765988943,0.6174450081297596
54626,10.670335795490134,0.4903384157314963,0.3532992259339431,1.3878842061861059,0.1651723078981132,0.5192023309416604
83715,41.76868570759199,0.053745139574967835,0.1488083491988431,0.36117018879869195,0.717972226057666,0.9030404622372741
8718,785.3172021715999,0.03323428488718488,0.08656564435760537,0.3839200312527336,0.7010377191949284,0.8961179388358511
57449,91.49447968328302,0.24322065448409733,0.16699352547159155,1.4564675714057749,0.1452634078879994,0.4944657333006697
79707,755.1757014059123,-0.0160214236170834,0.08145935076086414,-0.19667998170175255,0.8440779763942838,0.94958941610186
80835,0.38771880261185987,0.2597034058425496,0.9841459787759158,0.26388707716468,0.7918669337290445,
3104,251.08615232575576,0.06403636541735593,0.05925859798784333,1.0806257250718745,0.27986363457150265,0.6426088798627824
9903,1012.1526570435226,0.011469692016938522,0.07828225722571314,0.14651713457709425,0.8835131644462738,0.96518465482261
107984913,1.5917349492397015,0.2276361091814017,0.5006979627066688,0.45463757821351686,0.6493699953998994,0.8735437973207392
148479,677.0641332159968,0.20680632809213276,0.052024891359859285,3.975141950064653,7.033729076636844e-05,0.07306436011081194
90326,792.5123076598975,-0.08114703266966762,0.05273799394109664,-1.5386825816753893,0.12388180670781794,0.46015798333738733
55735,2167.0275806735317,-0.0446324069497322,0.07490514583044001,-0.5958523470572358,0.5512738699071213,0.8272218372855902
110841581,1.4425276662027164,-0.16854841660994713,0.5132559605489301,-0.32839056838167774,0.742616373299046,
23261,456.2187221448017,-0.0461492125604628,0.05842351712258926,-0.7899081539995024,0.42958140903177544,0.7535521628888645
105376689,0.46371079585407005,0.5400983833968818,1.0044379757381774,0.5377120304516114,0.5907758723587287,
9341,254.68284422139195,-0.03339749855358437,0.05371473018036535,-0.6217567963469421,0.5341017988465881,0.8174802563122547
8863,211.67131984475097,-0.13272531646963695,0.18931819350361465,-0.7010700557265924,0.4832592965677621,0.788900334613074
10911,20.35893560106281,0.20092462547431694,0.2230078836419767,0.9009754372490577,0.36760137963756156,0.7099101580357636
3604,959.7555093670076,0.10999282460230811,0.15149359753800162,0.7260559283683048,0.46780448506817907,0.7799478488511341
11315,7207.2424774009005,-0.0666504503503928,0.05042584298172849,-1.3217518321814312,0.18625080265743432,0.5464149407414456
54206,60.91253292222095,0.07436246669656225,0.14723376403539995,0.505063951762335,0.6135139193037076,0.8568649650796548
50651,5.22755667815223,0.22922352127019452,0.37118959621781805,0.6175375700338425,0.536880208363343,0.8184021450225196
473,2052.0637006795628,0.13037216169766283,0.05601144302104913,2.3275986952999745,0.019933422796894355,0.24083100213788716
102724552,2.3775162445182922,-0.19282645523215639,0.3765226792392743,-0.5121244107306965,0.6085639412349269,0.8546665403168227
2023,98922.65157858773,0.07878801526675586,0.0475426532689265,1.6572069468039357,0.0974776425551178,0.42032353320805954
102465436,8.886428277431959,0.7145706186221134,0.2851445472037528,2.5059943303475127,0.012210757779826328,0.20069595840829818
100505975,16.338750697389937,0.012137668454556976,0.1950529123799164,0.062227568440073856,0.9503816085869559,0.98573902726449
112268261,8.680134919073312,1.6369383657883025,0.46335286361289607,3.53281158774896,0.00041116538727832064,0.09677723747361668
765,91.4620497044695,0.21330131726930168,0.17351549320086498,1.2292926316520902,0.2189621089145385,0.5802913569697228
155184,0.9188965557039871,2.18468012177268,0.8241207420701289,2.6509223833936386,0.008027228612691012,
6518,0.783648255882706,-0.7335844740090027,0.7770492375680833,-0.9440643379367936,0.34513677172295765,
80045,92.88725376258765,0.3103828742293347,0.12205155367302056,2.5430473016415576,0.010989035154966962,0.1954465850328707
106614088,69.585036319026,-0.011673176071570934,0.24688299022753404,-0.04728222086427509,0.9622882979282259,0.9885232489646661
407040,2.7437046751894347,0.10616042825701695,0.3269640072496314,0.3246853656768566,0.7454192116003002,0.9130481909572224
102724571,4.890556175224584,-0.12971778210341026,0.33782659071449367,-0.3839774182045908,0.7009951846191226,0.8961179388358511
9563,640.0745979125949,0.28155739290540927,0.11924650262950424,2.3611375318922407,0.018218972515900017,0.23183680870381543
80176,119.19566850888951,-0.1465646519315325,0.2414467856290311,-0.6070267266126315,0.5438331754423367,0.8223378180451307
100506022,2.112955957283938,0.5746842052122444,0.46833379061095903,1.2270825140815642,0.2197915792824776,0.581530916312006
84275,523.8620924508349,-0.10961091160795348,0.07880572503094273,-1.3909003637098094,0.16425564251990565,0.5182060549810421
199953,737.2984603066593,0.008041546739123367,0.07641646617248818,0.10523316690635616,0.9161907934379624,0.9763988757122956
107985734,12.658443747318232,0.024394717278559828,0.16934609832101363,0.14405243179749574,0.8854590667706237,0.9659499620198413
105376712,2.873604235503677,-0.11563384309711533,0.3641221712195445,-0.31756880584839436,0.7508120394276523,0.9142754743727167
5293,6100.521493231834,0.15291254446441085,0.054639668927000826,2.798562792697438,0.005133058783765641,0.1591813538535564
644997,15.513590292805185,-0.09459886771853013,0.17221783606189026,-0.5492977375730929,0.5828011397386712,0.8429896734924621
101929074,17.34690660277212,0.3113416717612683,0.20237899072547436,1.5384090544438038,0.12394862976700767,0.46015798333738733
22883,2088.0716407792233,0.15404973052333187,0.05623567225882331,2.7393596330514507,0.006155899501009814,0.16951443647394834
56998,129.94679037930754,0.22224539786295705,0.09439824623035983,2.354338207943102,0.0185557195353963,0.23340603297884674
105376717,15.416998948109608,0.1856212844462514,0.14398448498327526,1.2891755974111554,0.19733704660794005,0.558258696452784
